"dwc.preparations","freq"
"tissue - 1; tissue gift - 1; EtOH - 1; tissue - 1more than 4 prep types",1
"tissue - 1; tissue gift - 1; EtOH - 11",1
"tissue - 1; tissue gift - 1; EtOH - 22",1
"tissue - 1; tissue gift - 1; EtOH - 4",1
"tissue - 1; tissue gift - 1; EtOH - 6",1
"tissue - 1; tissue gift - 1; tissue - 1; EtOH - 17more than 4 prep types",1
"tissue - 1; tissue gift - 1; tissue - 1; photo - 2more than 4 prep types",1
"tissue - 1; tissue gift - 1; tissue - 1; tissue gift - 1more than 4 prep types",1
"tissue - 1; tissue no UF voucher - 1; photo - 1; tissue - 1more than 4 prep types",1
"tissue - 1; tissue no UF voucher - 1; tissue - 1; C&S - 1more than 4 prep types",1
"tissue - 1; tissue no UF voucher - 1; tissue - 1; EtOH - 34more than 4 prep types",1
"tissue - 1; tissue no UF voucher - 1; tissue - 1; EtOH - 6more than 4 prep types",1
"tissue - 1; tissue no voucher - 1; EtOH - 1",1
"tissue - 1; tissue no voucher - 1; EtOH - 2",1
"tissue - 1; tissue no voucher - 1; tissue - 1; EtOH - 3more than 4 prep types",1
"tissue - 2; EtOH - 10",1
"tissue - 2; EtOH - 11",1
"tissue - 2; EtOH - 17",1
"tissue - 2; EtOH - 2; photo - 8",1
"tissue - 2; EtOH - 4",1
"tissue - 2; EtOH - 7",1
"tissue - 4; EtOH - 4; EtOH - 8",1
"tissue gift - 1; C&S - 13; EtOH - 102",1
"tissue gift - 1; EtOH - 1",1
"tissue gift - 1; EtOH - 1; tissue - 1; tissue - 1more than 4 prep types",1
"tissue gift - 1; EtOH - 28",1
"tissue gift - 1; photo - 1; EtOH - 3",1
"tissue gift - 1; photo - 1; tissue - 1; tissue no UF voucher - 1more than 4 prep types",1
"tissue gift - 1; tissue - 1; EtOH - 1; tissue - 1more than 4 prep types",1
"tissue gift - 1; tissue - 1; EtOH - 14",1
"tissue gift - 1; tissue - 1; EtOH - 2",1
"tissue gift - 1; tissue - 1; EtOH - 24",1
"tissue gift - 1; tissue - 1; EtOH - 3",1
"tissue gift - 1; tissue - 1; EtOH - 47",1
"tissue gift - 1; tissue - 1; EtOH - 8",1
"tissue gift - 1; tissue - 1; EtOH - 9",1
"tissue gift - 1; tissue - 1; photo - 1; EtOH - 11more than 4 prep types",1
"tissue gift - 1; tissue - 1; photo - 2; EtOH - 8more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 13more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 18more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 21more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 4more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 6more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 7more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 89more than 4 prep types",1
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 9more than 4 prep types",1
"tissue gift - 1; tissue gift - 1; EtOH - 3",1
"tissue gift - 1; tissue gift - 1; tissue gift - 1; tissue - 1more than 4 prep types",1
"tissue no UF voucher - 1; EtOH - 1; tissue no UF voucher - 1",1
"tissue no UF voucher - 1; EtOH - 2",1
"tissue no UF voucher - 1; EtOH - 4",1
"tissue no UF voucher - 1; EtOH - 41",1
"tissue no UF voucher - 1; EtOH - 7",1
"tissue no UF voucher - 1; EtOH - 9",1
"tissue no UF voucher - 1; tissue - 1; EtOH - 1",1
"tissue no UF voucher - 1; tissue - 1; EtOH - 2",1
"tissue no UF voucher - 1; tissue - 1; EtOH - 3",1
"tissue no UF voucher - 1; tissue - 1; EtOH - 4",1
"tissue no UF voucher - 1; tissue - 1; photo - 1; EtOH - 3more than 4 prep types",1
"tissue no UF voucher - 1; tissue - 1; tissue - 1; EtOH - 2more than 4 prep types",1
"tissue no UF voucher - 1; tissue - 1; tissue - 1; EtOH - 3more than 4 prep types",1
"tissue no UF voucher - 1; tissue - 1; tissue - 1; EtOH - 6more than 4 prep types",1
"tissue no UF voucher - 1; tissue - 1; tissue - 1; tissue - 1more than 4 prep types",1
"tissue no UF voucher - 1; tissue - 1; tissue - 1; tissue no UF voucher - 1more than 4 prep types",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 12",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 21",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 3",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 4",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 5",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 6",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue - 1; EtOH - 2more than 4 prep types",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue - 1; EtOH - 3more than 4 prep types",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 10more than 4 prep types",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 5more than 4 prep types",1
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 6more than 4 prep types",1
"tissue no voucher - 1; tissue no voucher - 1; photo - 2",1
"tissue no voucher - 1; tissue no voucher - 1; tissue no voucher - 1; tissue no voucher - 1more than 4 prep types",1
"tissue no voucher; photo - 2",1
"tissue; EtOH - 1; photo - 1",1
"tissue; EtOH - 1; photo - 7",1
"tissue; EtOH - 3; photo - 3",1
"tissue; tissue; EtOH - 2; photo - 2more than 4 prep types",1
